Loại	Tên	Các loại phòng	Giá	Vị trí	Số đánh giá
Căn hộ chung cư · Vinhomes Central Park (Vinhomes Tân Cảng)	Leo's 2Br Landmark81-FREE AIPORT TRANSFER	5 khách · 2 Phòng ngủ · 2 phòng tắm	3,551,028₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Tracy's home#202 nice room#near TSN airport#	2 khách · 1 Phòng ngủ · 1 phòng tắm	399,000₫/đêm	Tân Bình, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	HideawayStay Sleep & Work in Duplex	3 khách · 2 Phòng ngủ · 1 phòng tắm	1,191,620₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Cao ốc văn phòng HMTC Trần Hưng Đạo	Dome Maison-Tropical Studio centrally located	2 khách · 1 Phòng ngủ · 1 phòng tắm	500,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Dome Maison	2 khách · 1 Phòng ngủ · 1 phòng tắm	550,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Smiley Apartment 8 - Căn hộ 1 phòng ngủ đường Dương Bá Trạc, quận 8 (Giáp Q1,4,5,7)	2 khách · 1 Phòng ngủ · 1 phòng tắm	470,000₫/đêm	Quận 8, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Vinhomes Golden River Ba Son	Qhomes SaiGon 1 #Elegant Apartment 3BR	6 khách · 3 Phòng ngủ · 2 phòng tắm	3,200,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Saigon Pearl	❀ Aurora APT ❀ PERFECT LOCATION & DELUXE ROOM,NICE POOL #No5	2 khách · 1 Phòng ngủ · 1 phòng tắm	786,469₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum Premier ✯1BR Cloudy Night w Airy Atmosphere 403	2 khách · 1 Phòng ngủ · 1 phòng tắm	500,480₫/đêm 714,972₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum Premier ⭐ 1BR Business Signature w Balcony 201	2 khách · 1 Phòng ngủ · 1 phòng tắm	567,211₫/đêm 810,302₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum Premier ✯ 1BR Industrial Style w Balcony 202	2 khách · 1 Phòng ngủ · 1 phòng tắm	533,846₫/đêm 762,637₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum Homes - 1BR ♧ Spacious View ♧ Living Center 101	2 khách · 1 Phòng ngủ · 1 phòng tắm	283,606₫/đêm 405,151₫	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Triplex Sky PENTHOUSE Cill Party@RooftopTerrace	16 khách · 4 Phòng ngủ · 3 phòng tắm	7,149,721₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Golden River Ba Son	Qhomes SaiGon 2 #Luxury 2BR Apartment, City view	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,785,000₫/đêm 2,100,000₫	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum Premier ⭐1BR Spacious Condo w Biz Suite 404	2 khách · 1 Phòng ngủ · 1 phòng tắm	600,576₫/đêm 857,966₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum Premier ✯1BR Modern Loft & Private Balcony 203	2 khách · 1 Phòng ngủ · 1 phòng tắm	500,480₫/đêm 714,972₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Nhà riêng	DOUBLE ROOM HAPPY BED ROOM (PHÒNG ĐÔI RẺ)	2 khách · 1 Phòng ngủ · 1 phòng tắm	295,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Smiley Apartment 8 - Căn hộ 2 phòng ngủ có ban công đường Dương Bá Trạc, quận 8 (Giáp Q1,4,5,7) - 2	4 khách · 2 Phòng ngủ · 1 phòng tắm	899,000₫/đêm	Quận 8, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Smiley Apartment 8 - Căn hộ 2 phòng ngủ có ban công đường Dương Bá Trạc, quận 8 (Giáp Q1,4,5,7) - 3	4 khách · 2 Phòng ngủ · 1 phòng tắm	899,000₫/đêm	Quận 8, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Vinhomes Landmark 81	ღ Isabelle Luxury Homes Landmark 81 ღ 2BRs, Cozy & Modern , FREE Gym & Pool	6 khách · 2 Phòng ngủ · 2 phòng tắm	2,125,000₫/đêm 2,500,000₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Nhà riêng	Deluxe DOUBLE BALCONY Giường Đôi với Ban công	2 khách · 1 Phòng ngủ · 1 phòng tắm	325,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Nhà riêng	DELUXE SINGLE ROOM WITH BALCONY (Phòng đơn với balcony )	2 khách · 1 Phòng ngủ · 1 phòng tắm	310,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Căn hộ Charmington Iris	Apartment Mini	3 khách · 1 Phòng ngủ · 1 phòng tắm	385,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Căn hộ River Gate	Asian studio	2 khách · 1 Phòng ngủ · 1 phòng tắm	850,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Millennium Masteri	Cozrum Homes - MILLENNIUM Studio 2BR w Citi-Views	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,301,249₫/đêm 1,858,927₫	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · The Tresor	The Ralph Lauren Suite	4 khách · 2 Phòng ngủ · 1 phòng tắm	2,383,240₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum Premier⭐Beauty Cosy 1BR w Upper Class Suite 103	2 khách · 1 Phòng ngủ · 1 phòng tắm	500,480₫/đêm 714,972₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Yuri Saigon Apartment 1 Phòng ngủ	2 khách · 1 Phòng ngủ · 1 phòng tắm	620,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Căn hộ một phòng ngủ, trung tâm Quận 1	2 khách · 1 Phòng ngủ · 1 phòng tắm	690,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum Premier ⭐1BR Airy Lounge w Luxurious Style 304	2 khách · 1 Phòng ngủ · 1 phòng tắm	600,576₫/đêm 857,966₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Room 3 - Green Space - Private room with 52 square meters and full furnitures	3 khách · 1 Phòng ngủ · 1 phòng tắm	900,000₫/đêm	Quận 3, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Cozrum Homes ⭐CITY CENTRAL⭐Tourist Culinary Trail⭐	2 khách · 1 Phòng ngủ · 1 phòng tắm	311,966₫/đêm 405,151₫	Quận 3, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	THE JAS HOMIE	6 khách · 2 Phòng ngủ · 2 phòng tắm	1,200,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Vinhomes Central Park (Vinhomes Tân Cảng)	Charming - 1 Bedroom Apt In Vinhomes Central Park	2 khách · 1 Phòng ngủ · 1 phòng tắm	1,310,782₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Millennium Masteri	Cozrum Homes - 2BR w Stunning City View & Pool	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,301,249₫/đêm 1,858,927₫	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Millennium Masteri	Cozrum Homes - MILLENNIUM Condo 2BR w City-View	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,301,249₫/đêm 1,858,927₫	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ Studio	102 · Cozrum Homes - 1BR Fresh Yoga Condo @D1	2 khách · 1 Phòng ngủ · 1 phòng tắm	476,648₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Cozrum Homes - Peaceful 1BR STEPS to BUI VIEN	2 khách · 1 Phòng ngủ · 1 phòng tắm	464,732₫/đêm 619,642₫	Quận 1, Hồ Chí Minh, Vietnam	
Nhà riêng	Cozrum Homes - Spacious Studio 4BR w Balcony Views	9 khách · 4 Phòng ngủ · 5 phòng tắm	2,216,414₫/đêm 2,955,218₫	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum Homes- Charming Loft w Balcony @BenThanh D1	2 khách · 1 Phòng ngủ · 1 phòng tắm	464,732₫/đêm 619,642₫	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Sunny ChillStudio- Destination of minihousehole	3 khách · 1 Phòng ngủ · 1 phòng tắm	760,000₫/đêm	Tân Bình, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	CENTRAL PRIVATE STUDIO [MEDIUM ROOM 30m2 area] *EQUINOX APARTMENT*	2 khách · 1 Phòng ngủ · 1 phòng tắm	650,000₫/đêm	Quận 3, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Place In Saigon - Style 3	2 khách · 1 Phòng ngủ · 1 phòng tắm	727,650₫/đêm 808,500₫	Phú Nhuận, Hồ Chí Minh, Vietnam	10	
Căn hộ chung cư	Bee's Tropicool - Little VN in the 90s	4 khách · 1 Phòng ngủ · 1 phòng tắm	690,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	9	
Căn hộ chung cư	Pop by Vietnam apartment - near to @Bitexco @Ben Thanh Market	4 khách · 1 Phòng ngủ · 1 phòng tắm	680,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	10	
Nhà riêng	Baphomestay room 3	6 khách · 1 Phòng ngủ · 1 phòng tắm	369,000₫/đêm	Tân Bình, Hồ Chí Minh, Vietnam	5	
Căn hộ chung cư · Masteri Thảo Điền	Halo Hola - Masteri Thao Dien #1	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,400,000₫/đêm	Quận 2, Hồ Chí Minh, Vietnam	2	
Căn hộ chung cư	Place In Saigon - Style 1 with River view	2 khách · 1 Phòng ngủ · 1 phòng tắm	924,000₫/đêm	Phú Nhuận, Hồ Chí Minh, Vietnam	6	
Căn hộ chung cư · Masteri Thảo Điền	Masteri Thao Dien 2 bedroom apartment with Landmark 81 view	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,150,000₫/đêm	Quận 2, Hồ Chí Minh, Vietnam	2	
Căn hộ chung cư	Place In Saigon - Style 2 with Riverview	2 khách · 1 Phòng ngủ · 1 phòng tắm	837,000₫/đêm 930,000₫	Phú Nhuận, Hồ Chí Minh, Vietnam	6	
Nhà riêng	S-retro room in Phú Mỹ Hưng resident area	2 khách · 1 Phòng ngủ · 1 phòng tắm	575,000₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	2	
Căn hộ chung cư	Emerald Lifestyle Apartment - E Home 5 D7	7 khách · 2 Phòng ngủ · 2 phòng tắm	780,000₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	1	
Căn hộ Studio	MieHouse - Premier Room	3 khách · 1 Phòng ngủ · 1 phòng tắm	531,000₫/đêm 590,000₫	Quận 1, Hồ Chí Minh, Vietnam	15	
Căn hộ chung cư · Vinhomes Central Park (Vinhomes Tân Cảng)	Pink House Central park	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,200,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	2	
Nhà riêng	Thường Xuân home	4 khách · 1 Phòng ngủ · 1 phòng tắm	130,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	1	
Căn hộ chung cư · Vinhomes Central Park (Vinhomes Tân Cảng)	POLAR BEER 3C - 3BR apartment at Vinhomes Central Park	9 khách · 3 Phòng ngủ · 2 phòng tắm	2,725,800₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	1	
Căn hộ chung cư	Charming Suite Apartment in LA REGATTA Home	3 khách · 1 Phòng ngủ · 1 phòng tắm	1,745,294₫/đêm	Quận 3, Hồ Chí Minh, Vietnam	2	
Căn hộ chung cư	Charming Vietnamese Townhouse	6 khách · 2 Phòng ngủ · 2 phòng tắm	2,656,500₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	10	
Căn hộ dịch vụ	Sky Apartment near Airport	2 khách · 1 Phòng ngủ · 1 phòng tắm	790,000₫/đêm	Tân Bình, Hồ Chí Minh, Vietnam	1	
Căn hộ Studio	Deluxe Airport Studio	2 khách · 1 Phòng ngủ · 1 phòng tắm	350,000₫/đêm	Phú Nhuận, Hồ Chí Minh, Vietnam	1	
Căn hộ Studio	Mie House - Lovely Studio	3 khách · 1 Phòng ngủ · 1 phòng tắm	600,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	5	
Căn hộ dịch vụ · Vinhomes Golden River Ba Son	URBAN HOUSE SAIGON ❤️ FREE CITY TOUR ❤️ CĂN HỘ SANG TRỌNG ❤️ VIEW LANDMARK81 & TOÀN THÀNH PHỐ	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,800,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	11	
Căn hộ dịch vụ	New! Bright&Clean 2BR Apartment near Central HCMC	4 khách · 2 Phòng ngủ · 1 phòng tắm	950,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	1	
Căn hộ chung cư	The Nomad Saigon - Indochine House L1	3 khách · 1 Phòng ngủ · 1 phòng tắm	800,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	1	
Nhà riêng	Senior Deluxe Room Chill Box	2 khách · 1 Phòng ngủ · 1 phòng tắm	650,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	1	
Căn hộ chung cư	Pleasant Find in the City Central L2 - 202	2 khách · 1 Phòng ngủ · 1 phòng tắm	524,313₫/đêm	Quận 3, Hồ Chí Minh, Vietnam	6	
Căn hộ chung cư	MORDERN style, CLEAN and brand new house in Hà Đô centrosa District 10	2 khách · 1 Phòng ngủ · 1 phòng tắm	650,000₫/đêm	Quận 10, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Classic Delight in the city central L2 - 201	2 khách · 1 Phòng ngủ · 1 phòng tắm	524,313₫/đêm	Quận 3, Hồ Chí Minh, Vietnam	2	
Căn hộ Studio	TRẦN HOME-BALCONY STUDIO- BẾN THÀNH MARKET	2 khách · 1 Phòng ngủ · 1 phòng tắm	600,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	1	
Nhà riêng	Blue Whale's House	2 khách · 1 Phòng ngủ · 1 phòng tắm	437,000₫/đêm 460,000₫	Quận 3, Hồ Chí Minh, Vietnam	1	
Căn hộ Studio	Mie House - Executive Room	2 khách · 1 Phòng ngủ · 1 phòng tắm	585,000₫/đêm 650,000₫	Quận 1, Hồ Chí Minh, Vietnam	1	
Nhà riêng	Baphomestay - room2	6 khách · 1 Phòng ngủ · 1 phòng tắm	369,000₫/đêm	Tân Bình, Hồ Chí Minh, Vietnam	10	
Nhà riêng	Tracy's home#203 nice room#near TSN airport#	2 khách · 1 Phòng ngủ · 1 phòng tắm	350,000₫/đêm	Tân Bình, Hồ Chí Minh, Vietnam	1	
Căn hộ chung cư	The Goldview Appartment	5 khách · 2 Phòng ngủ · 1 phòng tắm	980,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	5	
Căn hộ dịch vụ · Vinhomes Landmark 81	THE LANDMARK 81 BUILDING, 3 BEDROOMS, GOLD VIEW !	9 khách · 3 Phòng ngủ · 2 phòng tắm	5,719,776₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	2	
Căn hộ chung cư	Căn hộ 5ph đi bộ ra chợ Bến thành (tối đa 18 người) có bếp, tivi, tủ lạnh	18 khách · 3 Phòng ngủ · 3 phòng tắm	1,798,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	1	
Căn hộ chung cư	Summer Vibes★Dreamy 2-BRs Apt@Cathedral Church D1	7 khách · 2 Phòng ngủ · 2 phòng tắm	1,800,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	11	
Căn hộ dịch vụ · Vinhomes Central Park (Vinhomes Tân Cảng)	Vinhomes Central Park - 2 Bedroom- Luxury apartment	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,600,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Khác	Giường tầng 5ph đi bộ ra chợ Bến Thành và Nguyễn Huệ-SG Capsule-Giá tốt nhất trung tâm Q1	17 khách · 2 Phòng ngủ · 3 phòng tắm	1,990,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Airhomes (Rainbow Studio-King Bed)	2 khách · 1 Phòng ngủ · 1 phòng tắm	571,978₫/đêm	Tân Bình, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Vinhomes Golden River Ba Son	Apartment Vinhomes	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,800,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Nhà riêng	5P's Stay	4 khách · 2 Phòng ngủ · 1 phòng tắm	1,430,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · The Gold View	Your Home in Town	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,406,112₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Saigon Pearl	Stylist Apartment Near Saigon River	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,780,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Căn hộ River Gate	Gem Apartment A0802 - Rivergate Residence	15 khách · 4 Phòng ngủ · 2 phòng tắm	3,003,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	2	
Căn hộ dịch vụ · Vinhomes Central Park (Vinhomes Tân Cảng)	Amazing 2BR Apt Landmark81 view ✯ POOL/GYM	6 khách · 2 Phòng ngủ · 2 phòng tắm	1,549,106₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Căn hộ River Gate	Rivergate Rose Home Studio near Center Free Pool & Gym	2 khách · 1 Phòng ngủ · 1 phòng tắm	830,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Vinhomes Central Park (Vinhomes Tân Cảng)	POLAR BEER 2G - 2BR apartment at Vinhomes Central Park	6 khách · 2 Phòng ngủ · 2 phòng tắm	1,917,300₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Vinhomes Central Park (Vinhomes Tân Cảng)	POLAR BEER 2B - BRAND NEW 2BR Apartment at Vinhomes Central Park	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,917,300₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Biệt Thự	La Maison - Hugo	2 khách · 1 Phòng ngủ · 1 phòng tắm	1,917,300₫/đêm	Củ Chi, Hồ Chí Minh, Vietnam	
Căn hộ Studio	La Regatta Riverside Residences	2 khách · 1 Phòng ngủ · 1 phòng tắm	1,400,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Sunrise City Alm's Luxury Apartment 1 Bed Room Full Furniture	3 khách · 1 Phòng ngủ · 1 phòng tắm	1,668,268₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Central Park (Vinhomes Tân Cảng)	⁂ Vinhomes Central Park ⁂ 2BRs w Relaxing space	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,467,000₫/đêm 1,630,000₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Biệt Thự	La Maison - Verlaine	2 khách · 1 Phòng ngủ · 1 phòng tắm	2,171,400₫/đêm	Củ Chi, Hồ Chí Minh, Vietnam	
Nhà riêng	TeHouse-SaFe-Cozy-Comfortable-	3 khách · 1 Phòng ngủ · 1 phòng tắm	285,989₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Airhome (Paradise Studio-Twin Bed)	2 khách · 1 Phòng ngủ · 1 phòng tắm	571,978₫/đêm	Tân Bình, Hồ Chí Minh, Vietnam	
Nhà riêng	Forget Me Not Homestay	3 khách · 1 Phòng ngủ · 1 phòng tắm	450,000₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Nhà riêng	Sai Gon Garden Homestay3 დ Double Room with Lake wiew	2 khách · 1 Phòng ngủ · 1 phòng tắm	232,500₫/đêm 310,000₫	Quận 12, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Millennium Masteri	Millennium 3 phòng ngủ cao cấp tại Sài Gòn	6 khách · 3 Phòng ngủ · 2 phòng tắm	2,859,888₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Book căn hộ cao cấp 3 PN giá cực tốt tại Vinhome Central Park	8 khách · 3 Phòng ngủ · 2 phòng tắm	2,205,000₫/đêm 2,450,000₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Biệt Thự	La Maison - Duras	2 khách · 1 Phòng ngủ · 1 phòng tắm	2,448,600₫/đêm	Củ Chi, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Sunrise City 1 phòng ngủ, nội thất đầy đủ tiện nghi, hồ bơi chung	3 khách · 1 Phòng ngủ · 1 phòng tắm	1,668,268₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Sunrise City	Sunrise City 3 phòng ngủ đầy đủ nội thất	7 khách · 3 Phòng ngủ · 2 phòng tắm	2,859,888₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Căn hộ cao cấp tại Sunrise City - 1 phòng ngủ, 1 phòng tắm	3 khách · 1 Phòng ngủ · 1 phòng tắm	1,668,268₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Smiley Apartment 7( 650$/month for long term)	2 khách · 1 Phòng ngủ · 1 phòng tắm	700,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Căn hộ River Gate	[ Rivergate - 1BR ] Free Pool / Gym	2 khách · 1 Phòng ngủ · 1 phòng tắm	1,000,961₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Central Park (Vinhomes Tân Cảng)	Vinhomes Central Park Minh's Apartment 3bedroom	9 khách · 3 Phòng ngủ · 2 phòng tắm	2,621,564₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	HANATEL - VỊ TRÍ VÀNG ĐỐI DIỆN VINHOME/LANDMARK 81	2 khách · 1 Phòng ngủ · 1 phòng tắm	350,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Palms Garden Saigon Apart'Hotel	4 khách · 1 Phòng ngủ · 1 phòng tắm	762,637₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Bui Vien Walking Street- Balcony overlooking the Street- District 1 @ near Bến Thành Market	8 khách · 1 Phòng ngủ · 2 phòng tắm	950,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Căn hộ sân vườn mini 801	3 khách · 1 Phòng ngủ · 1 phòng tắm	180,000₫/đêm	Củ Chi, Hồ Chí Minh, Vietnam	
Khác	Homestay Address	2 khách · 1 Phòng ngủ · 1 phòng tắm	220,000₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ Studio	SYMPHONY HOTEL - Family Room with window	5 khách · 1 Phòng ngủ · 1 phòng tắm	1,293,600₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Vn House Studio Apartment	2 khách · 1 Phòng ngủ · 1 phòng tắm	650,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Miehouse: Sky view	3 khách · 1 Phòng ngủ · 1 phòng tắm	700,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Golden River Ba Son	THE GREENVIEW AT VINHOMES GOLDEN RIVER 5★	3 khách · 2 Phòng ngủ · 2 phòng tắm	1,310,782₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Central Park (Vinhomes Tân Cảng)	Căn hộ Vinhomes Central Park - 2 Bedroom	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,700,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Central Park (Vinhomes Tân Cảng)	❤️FREE AIRPORT PICKUP#River&Landmark 81 View❤️Building Center@3209	6 khách · 2 Phòng ngủ · 2 phòng tắm	1,191,620₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	R.201-MANOLIA'S Saigon SUPERIOR DELUXE STUDIO L2	2 khách · 1 Phòng ngủ · 1 phòng tắm	1,090,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	✰Exquisite Cafes Oasis ✰5' WALK to the Airport✰	2 khách · 1 Phòng ngủ · 1 phòng tắm	405,151₫/đêm	Tân Bình, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · The Tresor	BENTHANH HOUSE-The Tresor luxury apartment TS02.11	2 khách · 1 Phòng ngủ · 1 phòng tắm	905,631₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Nhà riêng	Urban House Saigon 2. Family room	4 khách · 1 Phòng ngủ · 1 phòng tắm	516,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
